Datum,min,max
11/10/2017,0.6,4
12/10/2017,1.7,4.3
13/10/2017,1.6,3.5
14/10/2017,2.8,4
15/10/2017,3,4.1
16/10/2017,3,5.7
17/10/2017,-2.5,6.4
18/10/2017,-3.8,1
19/10/2017,0.3,2.4
20/10/2017,-3.3,0.9
21/10/2017,-8.9,0.3
22/10/2017,-9.6,0.6
23/10/2017,-12.9,-3
24/10/2017,-12,-0.3
25/10/2017,-4.1,1.1
26/10/2017,-2.9,-0.8
27/10/2017,-3,0.3
28/10/2017,-1,0.8
29/10/2017,-8.2,-1
30/10/2017,-16,-2.5
31/10/2017,-18.2,-8.9
01/11/2017,-21.4,-8.7
02/11/2017,-9.2,0.9
03/11/2017,-6.3,1.9
04/11/2017,-3.6,3.5
05/11/2017,-5.4,0.2
06/11/2017,-1.1,2.5
07/11/2017,-9.6,1.2
08/11/2017,-11.6,0.7
09/11/2017,-6.2,2.2
10/11/2017,-1.1,2
11/11/2017,-7.9,0.3
12/11/2017,-0.3,0.3
13/11/2017,-3,0.1
14/11/2017,-8.4,-3
15/11/2017,-18.2,-2.8
16/11/2017,-20.2,-10
17/11/2017,-11.3,-8
18/11/2017,-16.6,-7.2
19/11/2017,-11,-5.9
20/11/2017,-8.4,-4.2
21/11/2017,-11.8,-4.2
22/11/2017,-26.7,-11
23/11/2017,-27.2,-7
24/11/2017,-7.1,0.5
25/11/2017,-0.7,1.2
26/11/2017,-4.1,-0.7
27/11/2017,-4.8,-1.5
28/11/2017,-24,-4.8
29/11/2017,-27.2,-20.1
30/11/2017,-20.4,-14.3
01/12/2017,-14.5,-4.3
02/12/2017,-12.9,-4.2
03/12/2017,-12,-1.7
04/12/2017,-21.3,-6
05/12/2017,-25.9,-15.9
06/12/2017,-29,-20.9
07/12/2017,-29,-15.3
08/12/2017,-15.6,-5.5
09/12/2017,-5.6,-3.2
10/12/2017,-3.2,0.2
11/12/2017,-6.4,-1.6
12/12/2017,-6.8,-1.5
13/12/2017,-8,-4.7
14/12/2017,-23.7,-6.9
15/12/2017,-19.9,-2.9
16/12/2017,-9.1,-4.5
17/12/2017,-20.5,-6.4
18/12/2017,-27.5,-16.4
19/12/2017,-28.3,-1.7
20/12/2017,-1.7,1.2
21/12/2017,-12.3,-0.7
22/12/2017,-22,-5.3
23/12/2017,-22.6,-8.6
24/12/2017,-26.4,-9.1
25/12/2017,-23.7,-15.1
26/12/2017,-24.7,-14.1
27/12/2017,-23.2,-11.8
28/12/2017,-23.3,-14.3
29/12/2017,-23.8,-10.3
30/12/2017,-10.3,-1.3
31/12/2017,-17.9,-1.8
01/01/2018,-18.8,-2.1
02/01/2018,-5.1,-3.5
03/01/2018,-5.5,-4
04/01/2018,-25,-4.8
05/01/2018,-25,-8.2
06/01/2018,-8.3,-5.8
07/01/2018,-24.4,-6.8
08/01/2018,-27.6,-6.5
09/01/2018,-9.7,-5.5
10/01/2018,-15.5,-5.9
11/01/2018,-16.5,-8.2
12/01/2018,-19.2,-8.1
13/01/2018,-21,-11.1
14/01/2018,-11.9,-5.7
15/01/2018,-8.4,-1.9
16/01/2018,-11.5,-4.5
17/01/2018,-17.9,-11.5
18/01/2018,-26.3,-12.7
19/01/2018,-19,-9.9
20/01/2018,-23.1,-14.8
21/01/2018,-28,-13.9
22/01/2018,-31.1,-22.3
23/01/2018,-32.9,-22.4
24/01/2018,-28,-13.1
25/01/2018,-13.1,-5.4
26/01/2018,-20.1,-11.3
27/01/2018,-26.1,-11.6
28/01/2018,-18.8,-13.5
29/01/2018,-13.8,-10.2
30/01/2018,-15.8,-9.8
31/01/2018,-12.5,-9.5
01/02/2018,-24.4,-9.2
02/02/2018,-28.5,-13.8
03/02/2018,-28.2,-12.6
04/02/2018,-31,-21.2
05/02/2018,-34.2,-16.8
06/02/2018,-30.3,-20.6
07/02/2018,-26.1,-12
08/02/2018,-27.3,-13
09/02/2018,-13,-2.8
10/02/2018,-4.9,-2.9
11/02/2018,-11,-2.7
12/02/2018,-12,-8.8
13/02/2018,-10.3,-4.1
14/02/2018,-4.2,-0.8
15/02/2018,-3.6,-1.7
16/02/2018,-5.4,-2.6
17/02/2018,-7.9,-4.1
18/02/2018,-12.7,-7.9
19/02/2018,-25.7,-11.1
20/02/2018,-26.4,-14.9
21/02/2018,-30.2,-13.9
22/02/2018,-25.6,-12.1
23/02/2018,-25.4,-11.4
24/02/2018,-31,-17.9
25/02/2018,-28.8,-15
26/02/2018,-17.1,-6.2
27/02/2018,-20,-6.3
28/02/2018,-26.4,-9.6
01/03/2018,-15.7,-1.3
02/03/2018,-7.5,-2.6
03/03/2018,-9.1,-3.7
04/03/2018,-19,-8.7
05/03/2018,-24,-8.6
06/03/2018,-25,-12.8
07/03/2018,-26.1,-11.8
08/03/2018,-24.9,-12.4
09/03/2018,-13.5,-7.7
10/03/2018,-10.6,-5.1
11/03/2018,-6.5,-2.4
12/03/2018,-22.6,-4.8
13/03/2018,-14,-6.9
14/03/2018,-10.8,-6.6
15/03/2018,-25.9,-6.7
16/03/2018,-27.7,-6
17/03/2018,-14.5,-1.7
18/03/2018,-6.5,1
19/03/2018,-11.4,-3.3
20/03/2018,-23.4,-3.4
21/03/2018,-9.4,-1.7
22/03/2018,-13.8,-5.1
23/03/2018,-27.1,-2.4
24/03/2018,-25,-4.5
25/03/2018,-28.1,-4.5
26/03/2018,-14.5,-3.6
27/03/2018,-12.4,-1.7
28/03/2018,-6.3,2
29/03/2018,-3.8,1.5
30/03/2018,-19.6,1.6
31/03/2018,-15.9,3.4
01/04/2018,-17.4,2
02/04/2018,-20.4,1.6
03/04/2018,-6.3,-0.6
04/04/2018,-9.6,1.9
05/04/2018,-3,1
06/04/2018,-1.3,1.6
07/04/2018,-11.3,4.7
08/04/2018,-9.6,3.7
09/04/2018,-7.5,0
10/04/2018,-11.4,5.4
11/04/2018,-13.4,4.7
12/04/2018,-7.2,7.3
13/04/2018,-12.3,8.8
14/04/2018,-6.8,10.6
15/04/2018,-9.5,9.9
16/04/2018,-1.6,12.9
17/04/2018,-5.9,11.1
18/04/2018,-7.1,14.4
19/04/2018,-2.6,6.5
20/04/2018,-0.6,4.1
21/04/2018,-0.8,2
22/04/2018,-1,5.3
23/04/2018,-1.6,7
24/04/2018,0.8,4.5
25/04/2018,0.3,5
26/04/2018,-1.9,7.4
27/04/2018,-6,7.8
28/04/2018,-2.2,8.5
29/04/2018,0.3,5
30/04/2018,-0.6,5.6
01/05/2018,-6.2,8
02/05/2018,1.3,6.2
03/05/2018,0.6,4.3
04/05/2018,1.9,3.8
05/05/2018,-2,9.5
06/05/2018,0.8,14.5
07/05/2018,-2.9,7.7
08/05/2018,-1.1,12.1
09/05/2018,-1,17.6
10/05/2018,2.4,20.3
11/05/2018,-1.1,22.9
12/05/2018,8.1,18.2
13/05/2018,5.4,22.9
14/05/2018,7.4,23.3
15/05/2018,5.8,23.2
16/05/2018,5.1,25.5
17/05/2018,7.2,17.1
18/05/2018,-4.2,14.5
19/05/2018,-2.6,17.9
20/05/2018,-0.1,17.7
21/05/2018,12.9,20.1
22/05/2018,1.4,22.1
23/05/2018,0.2,13.6
24/05/2018,-3.3,16.3
25/05/2018,3.3,23.9
26/05/2018,7.9,21.3
27/05/2018,4.4,14.7
28/05/2018,5,26
29/05/2018,11.9,23.3
30/05/2018,7.5,14.4
31/05/2018,-2.9,18.6
01/06/2018,7.7,20
02/06/2018,-1,18
03/06/2018,2.5,14
04/06/2018,5.6,10.6
05/06/2018,1.5,9.8
06/06/2018,3.1,9.4
07/06/2018,0.7,9.4
08/06/2018,2.5,10.8
09/06/2018,-1.2,11.5
10/06/2018,5.4,15.7
11/06/2018,7,14.1
12/06/2018,5,10.2
13/06/2018,4.1,11.4
14/06/2018,-0.8,15.8
15/06/2018,8.8,19.6
16/06/2018,7.3,20.2
17/06/2018,2.2,20.9
18/06/2018,2.5,19.1
19/06/2018,8.9,16.2
20/06/2018,7.6,15.5
21/06/2018,1.9,14.2
22/06/2018,-0.3,16.4
23/06/2018,6.9,11.8
24/06/2018,6.4,19.3
25/06/2018,6.6,21.4
26/06/2018,12,21.1
27/06/2018,10,20.2
28/06/2018,7.2,14.6
29/06/2018,8.2,14.4
30/06/2018,6.7,16.2
01/07/2018,0,22.3
02/07/2018,7,24.5
03/07/2018,5.6,25
04/07/2018,9.4,20.4
05/07/2018,11.5,18.8
06/07/2018,11.5,17.9
07/07/2018,12.5,19.1
08/07/2018,10.5,23.3
09/07/2018,9.2,26
10/07/2018,8,27.8
11/07/2018,7.9,29.9
12/07/2018,10,26.7
13/07/2018,4.1,27
14/07/2018,11.5,24.5
15/07/2018,8.5,25.7
16/07/2018,8.5,28.3
17/07/2018,9.2,29.4
18/07/2018,9.5,30.8
19/07/2018,9.9,29.5
20/07/2018,9.6,29.1
21/07/2018,10.8,27.3
22/07/2018,13.8,26.5
23/07/2018,15.8,24.3
24/07/2018,8.5,27.5
25/07/2018,10,27.8
26/07/2018,14.3,22.8
27/07/2018,4,22.9
28/07/2018,5.5,24.6
29/07/2018,4,26.6
30/07/2018,11.1,26.8
31/07/2018,12.9,30
01/08/2018,12.9,28.5
02/08/2018,13.8,26.2
03/08/2018,15.1,19.7
04/08/2018,12.9,22.2
05/08/2018,11.2,20
06/08/2018,10.4,16.5
07/08/2018,5.2,18.4
08/08/2018,1.9,24
09/08/2018,14.9,25.1
10/08/2018,5.2,19.9
11/08/2018,13.3,18.9
12/08/2018,8.8,15.8
13/08/2018,9.3,14.4
14/08/2018,7.2,14.7
15/08/2018,-1.9,16.1
16/08/2018,6.3,18
17/08/2018,13.7,19.6
18/08/2018,8.8,20.1
19/08/2018,12.1,16.9
20/08/2018,5.8,17.6
21/08/2018,-0.5,15.3
22/08/2018,-2,16.2
23/08/2018,8.3,17.7
24/08/2018,-0.5,16.3
25/08/2018,11,16.5
26/08/2018,0.2,16.4
27/08/2018,6.4,16
28/08/2018,-2.5,12.4
29/08/2018,7.8,17.9
30/08/2018,10.4,18.9
31/08/2018,-0.1,16
01/09/2018,-3.9,17.7
02/09/2018,-2,19.1
03/09/2018,9.7,22.4
04/09/2018,6.5,16.3
05/09/2018,-3.1,14.1
06/09/2018,-1.9,15.7
07/09/2018,-2.3,15.8
08/09/2018,1.6,17.7
09/09/2018,-2.8,17.9
10/09/2018,2.4,16.2
11/09/2018,11.5,15.5
12/09/2018,9.4,12.5
13/09/2018,7.7,12.4
14/09/2018,-0.6,12.4
15/09/2018,-2.7,10.9
16/09/2018,3.9,10
17/09/2018,-1.3,12.4
18/09/2018,-1.5,14.2
19/09/2018,-4,9.1
20/09/2018,7.5,15.3
21/09/2018,8.9,14.4
22/09/2018,8.2,13.8
23/09/2018,6.1,11
24/09/2018,3.7,7.8
25/09/2018,-6.6,6.9
26/09/2018,0.4,7.1
27/09/2018,1.7,5.8
28/09/2018,-6.1,5.1
29/09/2018,-11,6.2
30/09/2018,-0.2,10.2
01/10/2018,-5,4.2
02/10/2018,-0.7,3.2
03/10/2018,-4.4,3.6
04/10/2018,-9.3,5.8
05/10/2018,-8.7,1.3
06/10/2018,-6.4,0.4
07/10/2018,-12.3,4.8
08/10/2018,-12.4,3.9
09/10/2018,-2.5,7
10/10/2018,-1.4,8.9
11/10/2018,-4.2,9.6
12/10/2018,-0.9,7.7
13/10/2018,5.4,8.7
14/10/2018,8.4,15.3
15/10/2018,-2.3,13.3
16/10/2018,-6.9,7.6
17/10/2018,-6.3,6.1
18/10/2018,-1.5,7.3
19/10/2018,-2.6,9
20/10/2018,-7,3.3
21/10/2018,-5.5,6.5
22/10/2018,-2.4,5.4
23/10/2018,-10.6,2.4
24/10/2018,-13.6,-3.1
25/10/2018,-8.3,-2.3
26/10/2018,-3.4,-0.5
27/10/2018,-6.7,-1.2
28/10/2018,-18.4,-4
29/10/2018,-20.9,-5.2
30/10/2018,-18.3,-4.4
31/10/2018,-6.9,0.4
01/11/2018,-1.1,3.9
02/11/2018,-11.1,-0.6
03/11/2018,-0.9,1.5
04/11/2018,-9,3.3
05/11/2018,-0.5,3.1
06/11/2018,-3.3,1.9
07/11/2018,-1.7,0.1
08/11/2018,-0.8,0.3
09/11/2018,0.1,1.9
10/11/2018,0.3,3.5
11/11/2018,0.1,2.6
12/11/2018,2.3,3.9
13/11/2018,-0.2,5
14/11/2018,-8.6,0.1
15/11/2018,-8.2,3.5
16/11/2018,0.1,5.6
17/11/2018,2.9,7
18/11/2018,-9.7,4.4
19/11/2018,-12.1,-6
20/11/2018,-11.8,1.6
21/11/2018,-11.2,-1.4
22/11/2018,-11.6,0.1
23/11/2018,-15.9,-0.3
24/11/2018,-3,1.5
25/11/2018,-11.5,-1.8
26/11/2018,-12,-4.2
27/11/2018,-17.1,-1.9
28/11/2018,-16.4,-7.1
29/11/2018,-16.8,-0.8
30/11/2018,-2.1,2.3
01/12/2018,2.2,3.7
02/12/2018,-2.2,2.5
03/12/2018,-1.9,0.1
04/12/2018,-5.9,-1.1
05/12/2018,-6.1,-5.3
06/12/2018,-14.8,-1.2
07/12/2018,-22.6,-11.3
08/12/2018,-16.9,-7.3
09/12/2018,-7.7,-2.4
10/12/2018,-4.7,-1.3
11/12/2018,-11.8,-2.7
12/12/2018,-24,-11.5
13/12/2018,-24.3,-19.2
14/12/2018,-24.8,-19.5
15/12/2018,-24.9,-16.5
16/12/2018,-25.7,-6.1
17/12/2018,-7.7,-4.2
18/12/2018,-9.5,-7.6
19/12/2018,-9.4,-6.7
20/12/2018,-7,-2.6
21/12/2018,-9.5,-3.1
22/12/2018,-26.9,-9.5
23/12/2018,-29.1,-16.7
24/12/2018,-27.1,-12.9
25/12/2018,-18.7,-7.3
26/12/2018,-21.5,-9.8
27/12/2018,-16,-9.1
28/12/2018,-19.9,-10.2
29/12/2018,-18.5,0.5
30/12/2018,-21.3,0.4
31/12/2018,-17.3,-3.3
01/01/2019,-7.5,-2.6
02/01/2019,-26.8,-6
03/01/2019,-29.3,-6.9
04/01/2019,-17.1,-6.7
05/01/2019,-17.2,-4.3
06/01/2019,-17.4,-2
07/01/2019,-8.7,1.1
08/01/2019,-17.8,-5.6
09/01/2019,-18.4,-5.6
10/01/2019,-20.9,-0.9
11/01/2019,-2.7,0.5
12/01/2019,-5.3,-0.7
13/01/2019,-19.1,-4.8
14/01/2019,-14.2,-9.4
15/01/2019,-17.5,-13.8
16/01/2019,-23.2,-13.6
17/01/2019,-28.7,-18.7
18/01/2019,-26.3,-18.4
19/01/2019,-26.3,-18.9
20/01/2019,-29.7,-13.1
21/01/2019,-32.3,-14.7
22/01/2019,-28.8,-14.5
23/01/2019,-32.7,-22.8
24/01/2019,-33.3,-23
25/01/2019,-27.1,-19.1
26/01/2019,-23.7,-20.7
27/01/2019,-32.1,-22.2
28/01/2019,-30.3,-17.2
29/01/2019,-20.4,-13.6
30/01/2019,-16.5,-11.8
31/01/2019,-25.6,-16.4
01/02/2019,-25.8,-19.1
02/02/2019,-30.4,-17.8
03/02/2019,-33.9,-21.8
04/02/2019,-22,-17.4
05/02/2019,-32.6,-17.9
06/02/2019,-34.3,-22.5
07/02/2019,-33,-15.7
08/02/2019,-21,-13.1
09/02/2019,-22.2,-13.1
10/02/2019,-16.5,-8.4
11/02/2019,-17.1,-8.3
12/02/2019,-22.4,-6.5
13/02/2019,-22.5,-8.9
14/02/2019,-19.8,1.6
15/02/2019,-3.4,4.6
16/02/2019,-4.5,5
17/02/2019,-15.4,3.8
18/02/2019,-16.4,-4.3
19/02/2019,-8.1,-3.8
20/02/2019,-15.3,-8
21/02/2019,-31.4,-13.7
22/02/2019,-33.7,-4.3
23/02/2019,-4.4,8.6
24/02/2019,1,6.8
25/02/2019,-1,5.6
26/02/2019,-6.6,3
27/02/2019,-0.3,4.2
28/02/2019,-11,1.3
01/03/2019,-15.9,-5.7
02/03/2019,-20,-9.6
03/03/2019,-31.8,-9
04/03/2019,-29,-9.2
05/03/2019,-22.3,-7.9
06/03/2019,-15.4,-2.3
07/03/2019,-22.8,-3.9
08/03/2019,-18.9,-8.4
09/03/2019,-8.6,-5.6
10/03/2019,-7.4,-4.1
11/03/2019,-13.6,-4.7
12/03/2019,-29.2,-2.2
13/03/2019,-28.9,-4.1
14/03/2019,-9.6,-3.4
15/03/2019,-3.5,0.5
16/03/2019,-6.6,1.1
17/03/2019,-11.4,-3.3
18/03/2019,-5.3,-1.3
19/03/2019,-10.7,0.7
20/03/2019,-21.3,-1.1
21/03/2019,-20.3,1.2
22/03/2019,-6,3.9
23/03/2019,-1.6,5.7
24/03/2019,1.1,4.1
25/03/2019,-5.8,1.9
26/03/2019,-14.3,0.7
27/03/2019,-16,5.4
28/03/2019,-4.8,8.3
29/03/2019,-0.9,6.7
30/03/2019,-3.1,3.8
31/03/2019,-3.6,2.4
01/04/2019,-5.4,1.7
02/04/2019,-10.8,8.2
03/04/2019,-8.5,6.1
04/04/2019,-4,3
05/04/2019,-15.8,3.9
06/04/2019,-11.6,2.8
07/04/2019,-3.2,0.5
08/04/2019,-8.4,-0.3
09/04/2019,-7.6,-0.8
10/04/2019,-9.6,-0.5
11/04/2019,-13,2.8
12/04/2019,-3.8,6.1
13/04/2019,1,5.6
14/04/2019,-2,8.2
15/04/2019,-1.9,9.1
16/04/2019,-9.4,10.4
17/04/2019,-2.5,6.9
18/04/2019,-9.4,11.2
19/04/2019,-3.8,8.9
20/04/2019,2.4,14.3
21/04/2019,6.2,10.5
22/04/2019,-3.3,11
23/04/2019,6.4,17.5
24/04/2019,-2,18.1
25/04/2019,0.4,17.8
26/04/2019,-3.3,17.2
27/04/2019,-3.3,9.1
28/04/2019,-6.9,10.5
29/04/2019,-2.7,11.7
30/04/2019,-2.3,9.8
01/05/2019,-0.5,5.1
02/05/2019,-4.8,2.2
03/05/2019,-4.8,2.4
04/05/2019,-7.4,3.7
05/05/2019,-4.1,3.2
06/05/2019,-2.5,5.9
07/05/2019,-6.1,10.7
08/05/2019,0,6.4
09/05/2019,-2.3,11.4
10/05/2019,-0.4,16
11/05/2019,3.9,9.7
12/05/2019,5.8,9.2
13/05/2019,2.7,6
14/05/2019,-1.2,10.4
15/05/2019,-2.1,12.9
16/05/2019,-2.9,13.6
17/05/2019,-0.9,18.8
18/05/2019,-1.2,24
19/05/2019,4.8,23.6
20/05/2019,4.1,21.8
21/05/2019,4.6,17.8
22/05/2019,4.2,11.6
23/05/2019,-4.3,9.3
24/05/2019,-5.1,12.5
25/05/2019,0.4,12.6
26/05/2019,-2.8,12.7
27/05/2019,-3.4,13.1
28/05/2019,-1.7,16.2
29/05/2019,8.2,12
30/05/2019,3.4,14.5
31/05/2019,3.8,11.2
01/06/2019,3.6,13.4
02/06/2019,-1.4,11.2
03/06/2019,-2.1,15.4
04/06/2019,6.8,11.8
05/06/2019,5.7,20.2
06/06/2019,10.7,24.2
07/06/2019,8.2,28.4
08/06/2019,13.4,27.2
09/06/2019,11,25.1
10/06/2019,6.1,13.3
11/06/2019,1.4,9.3
12/06/2019,-1.9,15.5
13/06/2019,4.5,16
14/06/2019,0.3,22.8
15/06/2019,9,22.8
16/06/2019,8,22.8
17/06/2019,10,21.7
18/06/2019,5.4,19.7
19/06/2019,7.5,18.2
20/06/2019,5.6,18.9
21/06/2019,11.1,15.7
22/06/2019,10.9,19.1
23/06/2019,6.2,10.9
24/06/2019,7.3,17.3
25/06/2019,7.6,17.6
26/06/2019,2,19.3
27/06/2019,8.7,16
28/06/2019,2.7,15.3
29/06/2019,3.6,16.4
30/06/2019,-1.5,14.4
01/07/2019,6.8,12.4
02/07/2019,6.9,15.2
03/07/2019,6.5,13.7
04/07/2019,8.5,14
05/07/2019,10.7,15.9
06/07/2019,7.3,14.1
07/07/2019,9.3,12.4
08/07/2019,8.6,18.6
09/07/2019,10.1,22.2
10/07/2019,9.2,19.4
11/07/2019,3.8,17.9
12/07/2019,0.7,19.1
13/07/2019,0.9,17.7
14/07/2019,6.2,15.6
15/07/2019,4.9,15.2
16/07/2019,8,17.3
17/07/2019,5.8,16.8
18/07/2019,5.7,19.8
19/07/2019,4.2,20.7
20/07/2019,3,23.5
21/07/2019,8.9,25.2
22/07/2019,8.8,26.4
23/07/2019,6,27.1
24/07/2019,5.7,27.1
25/07/2019,13.8,28.1
26/07/2019,13.4,30.4
27/07/2019,9.3,29.2
28/07/2019,10.3,25.7
29/07/2019,8,16.7
30/07/2019,5.2,15.3
31/07/2019,5.1,17.1
01/08/2019,-0.9,19.3
02/08/2019,8.1,15.6
03/08/2019,2.5,14
04/08/2019,-3.2,19.7
05/08/2019,-2.5,15.8
06/08/2019,-2,14.3
07/08/2019,6.5,12.1
08/08/2019,7.6,13.8
09/08/2019,6.6,15
10/08/2019,0.2,18
11/08/2019,7,20.5
12/08/2019,12.2,17
13/08/2019,13.1,18.3
14/08/2019,13.2,17.6
15/08/2019,12.2,18.9
16/08/2019,3,17.8
17/08/2019,11.3,17.6
18/08/2019,13.4,17.2
19/08/2019,12.1,14.9
20/08/2019,11.9,20.6
21/08/2019,10.3,20.2
22/08/2019,0.4,18
23/08/2019,0.3,17.8
24/08/2019,0,16.3
25/08/2019,1.8,14.7
26/08/2019,10.7,20
27/08/2019,10,23.2
28/08/2019,5.4,25.4
29/08/2019,13.7,23.9
30/08/2019,15,19.3
31/08/2019,13.8,19.8
01/09/2019,10.2,19.8
02/09/2019,14.6,16.1
03/09/2019,9.5,15.7
04/09/2019,5,15.4
05/09/2019,-2.2,11.7
06/09/2019,7.4,13.4
07/09/2019,-1.6,14.2
08/09/2019,7.2,11.5
09/09/2019,0.5,15.9
10/09/2019,-2.5,13.4
11/09/2019,12.2,17.9
12/09/2019,8.8,14.5
13/09/2019,3,10
14/09/2019,-1.4,11.7
15/09/2019,-4,10
16/09/2019,-4.1,6.7
17/09/2019,3.2,7.8
18/09/2019,-3.8,7
19/09/2019,-1.2,8
20/09/2019,-1.3,8.6
21/09/2019,-6,8.6
22/09/2019,-3.2,7.3
23/09/2019,-5.5,6.6
24/09/2019,-9.1,7.2
25/09/2019,-7.7,7
26/09/2019,6.4,12.1
27/09/2019,3.4,11.9
28/09/2019,0.1,11.6
29/09/2019,3.2,7.2
30/09/2019,2.8,7.8
01/10/2019,3.4,8.2
02/10/2019,0,4.2
03/10/2019,-5.6,3.5
04/10/2019,0.1,2.4
05/10/2019,-5.3,5.5
06/10/2019,1.4,7.4
07/10/2019,2,5.7
08/10/2019,-0.9,3.1
09/10/2019,-1.1,2.9
10/10/2019,0.1,2.3
11/10/2019,-1.9,0.7
12/10/2019,-2.5,0.3
13/10/2019,-1.3,1.3
14/10/2019,-2.1,1.6
15/10/2019,-10.4,1.2
16/10/2019,-4.6,-1.6
17/10/2019,-4.3,-1.9
18/10/2019,-2,0.6
19/10/2019,-4.9,0.2
20/10/2019,-16.3,-4.8
21/10/2019,-17.8,-4.7
22/10/2019,-10.1,2.2
23/10/2019,-2.6,2.3
24/10/2019,-9.6,-0.7
25/10/2019,-0.7,0.9
26/10/2019,-2.3,0.6
27/10/2019,-15.3,-2.3
28/10/2019,-17.3,-5.6
29/10/2019,-16.7,-6
30/10/2019,-21,-6.2
31/10/2019,-8,-4.9
01/11/2019,-11.6,-7.9
02/11/2019,-10.5,-3.5
03/11/2019,-20.9,-6
04/11/2019,-26,-14.3
05/11/2019,-26.5,-15.6
06/11/2019,-23.9,-9
07/11/2019,-13.6,-8.6
08/11/2019,-23.1,-12.7
09/11/2019,-20.6,-12.9
10/11/2019,-25.9,-16.1
11/11/2019,-27.1,-8
12/11/2019,-8.1,-5.7
13/11/2019,-5.7,0.2
14/11/2019,-1.6,0.2
15/11/2019,-19.3,-1
16/11/2019,-22.3,-11.7
17/11/2019,-11.8,-3.6
18/11/2019,-6.2,-4.2
19/11/2019,-5.1,0.5
20/11/2019,0.3,2.2
21/11/2019,-2.8,1.7
22/11/2019,-2.8,0.8
23/11/2019,0.2,1.1
24/11/2019,-0.1,0.5
25/11/2019,-6.9,0.4
26/11/2019,-11.9,-6.9
27/11/2019,-23.3,-9.6
28/11/2019,-19.6,-9.8
29/11/2019,-10.8,-6.5
30/11/2019,-19.6,-5.4
01/12/2019,-18.4,-2.1
02/12/2019,-4.2,-0.7
03/12/2019,-8.2,-1.8
04/12/2019,-5.8,4.5
05/12/2019,-1.7,4.5
06/12/2019,-19.7,-1
07/12/2019,-19.9,-9.8
08/12/2019,-10.7,-6.8
09/12/2019,-9.5,-5.7
10/12/2019,-26.6,-9.5
11/12/2019,-27.8,0.3
12/12/2019,-2.5,0.7
13/12/2019,-2.2,0.8
14/12/2019,-2.3,0.2
15/12/2019,-0.8,0
16/12/2019,-3.9,-0.5
17/12/2019,-9.6,-3.7
18/12/2019,-20,-6
19/12/2019,-19.3,-5.6
20/12/2019,-17.6,-8.5
21/12/2019,-8.5,-4.1
22/12/2019,-5,-4.1
23/12/2019,-4.6,-2
24/12/2019,-4,-2.1
25/12/2019,-8.6,-1.3
26/12/2019,-5,-1.4
27/12/2019,-24.7,-4.5
28/12/2019,-26.2,-5.6
29/12/2019,-6.7,-0.9
30/12/2019,-3.9,1.6
31/12/2019,-16.6,-3.9
01/01/2020,-18,-4.6
02/01/2020,-5.4,4.7
03/01/2020,-2.1,5.6
04/01/2020,-16.9,-2.1
05/01/2020,-20.7,-5.4
06/01/2020,-15.7,-8.6
07/01/2020,-14.1,0.8
08/01/2020,-1.2,2
09/01/2020,-1.5,1.8
10/01/2020,-16.7,-0.8
11/01/2020,-19.7,-1.4
12/01/2020,-10.9,1.3
13/01/2020,-18.7,-4.8
14/01/2020,-15.9,-0.6
15/01/2020,-11.9,-0.4
16/01/2020,-13.2,-7.5
17/01/2020,-19.4,-9
18/01/2020,-10.7,-6.6
19/01/2020,-7.8,-6.1
20/01/2020,-8.7,1.1
21/01/2020,-3.8,1.5
22/01/2020,-9.9,-3.7
23/01/2020,-17.9,-4.2
24/01/2020,-18.9,-2.1
25/01/2020,-24.8,-16.4
26/01/2020,-32.2,-21.2
27/01/2020,-33.5,-17.3
28/01/2020,-17.3,-11.7
29/01/2020,-12.4,-9.1
30/01/2020,-9.1,-7.3
31/01/2020,-9.2,-7.3
01/02/2020,-11.4,-8
02/02/2020,-8.8,-6.7
03/02/2020,-13.8,-3.6
04/02/2020,-27,-10.7
05/02/2020,-27.8,-7.9
06/02/2020,-17.1,-5.7
07/02/2020,-21.2,-4.8
08/02/2020,-17.2,-1.3
09/02/2020,-4.7,-1.2
10/02/2020,-1.2,1
11/02/2020,-2.5,0.9
12/02/2020,-17.5,-1.3
13/02/2020,-20.7,-3.2
14/02/2020,-25.4,-13.3
15/02/2020,-25.9,-7.3
16/02/2020,-10.2,0.2
17/02/2020,-7.1,0.4
18/02/2020,-14.5,-5.5
19/02/2020,-20.1,-4.1
20/02/2020,-29.9,-5
21/02/2020,-7.1,0.6
22/02/2020,-1,2.2
23/02/2020,-6.3,-0.6
24/02/2020,-11.8,-0.4
25/02/2020,-24.7,-5.6
26/02/2020,-26.1,-5.8
27/02/2020,-27.9,-3.7
28/02/2020,-25.9,-4.1
29/02/2020,-17.2,-7.8
01/03/2020,-17.3,-8.3
02/03/2020,-23.8,-7.1
03/03/2020,-25.6,-4
04/03/2020,-28.1,-5.1
05/03/2020,-15.3,-5.2
06/03/2020,-10.9,-1.8
07/03/2020,-18.6,1.5
08/03/2020,-15.3,0.2
09/03/2020,0,6.2
10/03/2020,-2.1,4.2
11/03/2020,-6.5,1.1
12/03/2020,-1.9,1
13/03/2020,-12.5,-1.9
14/03/2020,-14.6,-4.1
15/03/2020,-8.7,-0.8
16/03/2020,-6.9,1.3
17/03/2020,-3.6,1.2
18/03/2020,-6.5,5.3
19/03/2020,-15.8,-2.2
20/03/2020,-21.5,-0.2
21/03/2020,-23.9,0.1
