MASK,KARTERAD,PALS,PALS_VATT,PALS_HA,PALSVATTHA,Shape_area,Shape_len
INOM,KLAR,"20","2",0.20000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"25","1",0.25000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"19","0",0.19000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"24","7",0.24000000,0.07000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","2",0.02000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"14","2",0.14000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"17","0",0.17000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"8","0",0.08000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"62","0",0.62000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"45","0",0.45000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"41","0",0.41000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"7","0",0.07000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","0",0.01000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"44","3",0.44000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"34","4",0.34000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","0",0.01000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"50","1",0.50000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"11","0",0.11000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"23","1",0.23000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"19","0",0.19000000,0.00000000,10000.00000000000,400.00000000000
