Datum,min,max
31/08/2018,-3.2,15.5
01/09/2018,2.3,18.4
02/09/2018,10.3,22.5
03/09/2018,7.6,15.5
04/09/2018,-0.5,13.2
05/09/2018,-1.6,15.6
06/09/2018,4.3,15.4
07/09/2018,0.2,17.7
08/09/2018,2.5,17.5
09/09/2018,6.2,16.4
10/09/2018,8.9,14.5
11/09/2018,6.5,14.1
12/09/2018,6.3,13.6
13/09/2018,-1,10.1
14/09/2018,-1.3,8.8
15/09/2018,4.9,7.8
16/09/2018,-0.2,10.6
17/09/2018,-2.4,11.4
18/09/2018,-3.9,8.2
19/09/2018,6,13.4
20/09/2018,6.1,13.7
21/09/2018,6,12.5
22/09/2018,3.8,9.8
23/09/2018,0.6,6.4
24/09/2018,-3.4,4.7
25/09/2018,-1,2.4
26/09/2018,-1.7,3.6
27/09/2018,-8.2,3.2
28/09/2018,-6.8,3.6
29/09/2018,0.1,3
30/09/2018,-0.7,3.6
01/10/2018,-0.9,2.1
02/10/2018,-1.7,3.5
03/10/2018,-3.9,3.5
04/10/2018,-5.6,-0.3
05/10/2018,-13.6,1.1
06/10/2018,-7.8,3.3
07/10/2018,-9,1.5
08/10/2018,-3.1,5.6
09/10/2018,-1.5,5.8
10/10/2018,-5.3,2.9
11/10/2018,-6.4,2.2
12/10/2018,1.9,4.8
13/10/2018,3.5,11.9
14/10/2018,2,12.2
15/10/2018,-3.6,6.8
16/10/2018,-2.8,3.2
17/10/2018,-2.1,6.2
18/10/2018,-0.8,6.8
19/10/2018,-5,0.3
20/10/2018,-3.6,6.1
21/10/2018,-2.5,2.7
22/10/2018,-6.6,2.7
23/10/2018,-11.8,-3.7
24/10/2018,-11.1,-0.8
25/10/2018,-3.2,-0.9
26/10/2018,-9.3,-1.9
27/10/2018,-15.9,-4.8
28/10/2018,-14.3,-8
29/10/2018,-18.7,-6
30/10/2018,-6.8,0.2
31/10/2018,-0.5,4.1
01/11/2018,-8.2,1.8
02/11/2018,-3.6,0.9
03/11/2018,-9.2,0
04/11/2018,-1.6,1.3
05/11/2018,-1.2,4.2
06/11/2018,-5.6,-0.6
07/11/2018,-5.1,-1.5
08/11/2018,-1.5,0.9
09/11/2018,0,1.6
10/11/2018,0,1.5
11/11/2018,1.3,2.4
12/11/2018,-1.8,1.9
13/11/2018,-6.1,-1
14/11/2018,-7.3,1.8
15/11/2018,0.9,3.7
16/11/2018,1.5,5.6
17/11/2018,-6.3,1.9
18/11/2018,-9.6,4.8
19/11/2018,-4.1,4.8
20/11/2018,-3.3,0.8
21/11/2018,-3.9,1.4
22/11/2018,-4.6,2.4
23/11/2018,-3.6,1.5
24/11/2018,-13.8,-2.5
25/11/2018,-16.2,-4.5
26/11/2018,-12.5,-4.2
27/11/2018,-9,-2
28/11/2018,-12.1,-5.5
29/11/2018,-7.5,0.3
30/11/2018,0.2,2.7
01/12/2018,-1.7,2
02/12/2018,-2.1,0.5
03/12/2018,-6.2,0.2
04/12/2018,-7.3,-5.5
05/12/2018,-7.9,-1.3
06/12/2018,-20.6,-4
07/12/2018,-21.1,-11.1
08/12/2018,-11.1,-5.9
09/12/2018,-10.9,-1.8
10/12/2018,-23.6,-2.1
11/12/2018,-24.1,-13.1
12/12/2018,-14.4,-6
13/12/2018,-17.9,-3.5
14/12/2018,-25.7,-17.6
15/12/2018,-27.5,-12.5
16/12/2018,-13.8,-7.5
17/12/2018,-12.5,-9.6
18/12/2018,-10,-7.8
19/12/2018,-8.4,-4.3
20/12/2018,-8.1,-4.3
21/12/2018,-23.9,-8.1
22/12/2018,-29.5,-20.1
23/12/2018,-24.3,-17.6
24/12/2018,-25.5,-12.8
25/12/2018,-19.9,-4.2
26/12/2018,-13.1,-6.3
27/12/2018,-13,-1.3
28/12/2018,-6.5,0.8
29/12/2018,-16.6,-2.7
30/12/2018,-14,-3.4
31/12/2018,-10,-4.9
01/01/2019,-24.9,-8.9
02/01/2019,-26,-7.9
03/01/2019,-15.4,-6.7
04/01/2019,-18.4,-9.8
05/01/2019,-11.7,4.5
06/01/2019,-6.9,4.1
07/01/2019,-10,-3.5
08/01/2019,-22.4,-4.6
09/01/2019,-22.7,-0.1
10/01/2019,-5.7,-0.3
11/01/2019,-9.6,-2
12/01/2019,-21.6,-5.6
13/01/2019,-17.9,-10
14/01/2019,-14.2,-11.1
15/01/2019,-14.6,-11.4
16/01/2019,-21.2,-10.7
17/01/2019,-28,-16.7
18/01/2019,-27.2,-19.2
19/01/2019,-35.1,-18.9
20/01/2019,-34.6,-16
21/01/2019,-24.9,-8.1
22/01/2019,-32.2,-20
23/01/2019,-29.4,-15.8
24/01/2019,-24.5,-17
25/01/2019,-23.7,-20.8
26/01/2019,-34,-22
27/01/2019,-37,-27.5
28/01/2019,-34,-17.5
29/01/2019,-25.5,-16.8
30/01/2019,-26.5,-19
31/01/2019,-23.2,-17.5
01/02/2019,-28,-17.9
02/02/2019,-30.9,-25.3
03/02/2019,-25.4,-21.3
04/02/2019,-30.8,-20.9
05/02/2019,-26.9,-9.3
06/02/2019,-28,-10
07/02/2019,-34.4,-20
08/02/2019,-22.1,-14.8
09/02/2019,-19,-10.6
10/02/2019,-17.5,-7.5
11/02/2019,-17.9,-3.6
12/02/2019,-20.1,-6
13/02/2019,-17.5,-2.1
14/02/2019,-6.5,1.8
15/02/2019,-8.4,2.1
16/02/2019,-12.3,1.2
17/02/2019,-13.8,-6.3
18/02/2019,-10.8,-6.6
19/02/2019,-21.7,-10.4
20/02/2019,-33.7,-17.9
21/02/2019,-35.2,-8
22/02/2019,-8.2,6.1
23/02/2019,-2.5,4.9
24/02/2019,-3,3.1
25/02/2019,-6.1,-0.4
26/02/2019,-4,1.1
27/02/2019,-16.2,-3.9
28/02/2019,-17.3,-4.6
01/03/2019,-23.4,-10.8
02/03/2019,-32.8,-12.9
03/03/2019,-30.2,-10.2
04/03/2019,-23.8,-10.8
05/03/2019,-12.3,-6.4
06/03/2019,-21.7,-5.5
07/03/2019,-26,-10.4
08/03/2019,-10.6,-6.4
09/03/2019,-15.3,-6.8
10/03/2019,-24.7,-8.2
11/03/2019,-24.1,-2.7
12/03/2019,-26.4,-7.2
13/03/2019,-10.8,-5.4
14/03/2019,-5.8,-0.3
15/03/2019,-12.5,-0.9
16/03/2019,-28.5,-5
17/03/2019,-9.2,-4.5
18/03/2019,-9,-1.5
19/03/2019,-15.5,-1
20/03/2019,-17.5,-2.5
21/03/2019,-9.7,2.1
22/03/2019,-2.1,3.9
23/03/2019,-5.3,2.8
24/03/2019,-12.4,-1.3
25/03/2019,-16.2,-1.3
26/03/2019,-14.9,2.1
27/03/2019,-4,4.7
28/03/2019,-3.5,2.5
29/03/2019,-6.7,-0.4
30/03/2019,-6.4,0.5
31/03/2019,-7.9,0.7
01/04/2019,-8.4,4.3
02/04/2019,-7.8,4.2
03/04/2019,-7.4,0.6
04/04/2019,-19,0.2
05/04/2019,-8.3,2.4
06/04/2019,-10.6,-1.5
07/04/2019,-12.9,-2.7
08/04/2019,-10.4,-2
09/04/2019,-8.7,-0.8
10/04/2019,-5,1.2
11/04/2019,-4.7,3.7
12/04/2019,-3.2,4.1
13/04/2019,-2.9,6.8
14/04/2019,-3.7,5.4
15/04/2019,-9.7,3.5
16/04/2019,-10.6,4.5
17/04/2019,-11.9,8.1
18/04/2019,-5.2,5.3
19/04/2019,2.4,11.3
20/04/2019,3.6,7.9
21/04/2019,-0.2,8.4
22/04/2019,3.5,13.1
23/04/2019,1.2,13.1
24/04/2019,-3.1,14.2
25/04/2019,-2.3,15.8
26/04/2019,-0.9,8.9
27/04/2019,0.1,13.2
28/04/2019,-2.5,8.1
29/04/2019,-0.7,7.3
30/04/2019,-2.6,2.8
01/05/2019,-6.8,-0.1
02/05/2019,-8,1.8
03/05/2019,-6.9,1.9
04/05/2019,-9.3,3
05/05/2019,-3.6,5.9
06/05/2019,-2.7,9.4
07/05/2019,-1.7,4.9
08/05/2019,-2.8,8.7
09/05/2019,1.8,14
10/05/2019,2.5,11.7
11/05/2019,0.8,8.2
12/05/2019,2.5,6.6
13/05/2019,-1.4,8
14/05/2019,0,9.5
15/05/2019,-2,11.7
16/05/2019,3.6,15.5
17/05/2019,4.4,20.8
18/05/2019,2.4,20.5
19/05/2019,7,20.9
20/05/2019,4.1,17.5
21/05/2019,2.2,6.3
22/05/2019,0.5,6.3
23/05/2019,-0.9,11.2
24/05/2019,3.4,10
25/05/2019,2.2,7.6
26/05/2019,2.4,10.6
27/05/2019,0.9,14
28/05/2019,5.8,10.7
29/05/2019,2.2,10.6
30/05/2019,-0.3,9.1
31/05/2019,2.6,10
01/06/2019,1.9,10.1
02/06/2019,2.4,11.7
03/06/2019,6.1,10.6
04/06/2019,5.2,17.7
05/06/2019,9.7,22
06/06/2019,8.7,28.7
07/06/2019,15.1,26.7
08/06/2019,6.8,18
09/06/2019,2.5,6.8
10/06/2019,-1.2,9.6
11/06/2019,3.3,15.1
12/06/2019,8.4,18.6
13/06/2019,5.6,22
14/06/2019,4.9,22.7
15/06/2019,9.1,20.2
16/06/2019,4.9,20.6
17/06/2019,7.3,16.3
18/06/2019,6,15.3
19/06/2019,7.3,18
20/06/2019,9.9,15.4
21/06/2019,6.8,10.6
22/06/2019,4.6,10.6
23/06/2019,6.6,16.4
24/06/2019,5.2,16.1
25/06/2019,6.4,16.3
26/06/2019,6,12.4
27/06/2019,3.6,11.5
28/06/2019,5.9,12.2
29/06/2019,2.3,12.9
30/06/2019,6,11.1
01/07/2019,6.7,11.2
02/07/2019,3.7,11.5
03/07/2019,6.4,12.4
04/07/2019,5.5,16.9
05/07/2019,6.3,11.3
06/07/2019,7.3,15.1
07/07/2019,6,18.4
08/07/2019,6.2,21.7
09/07/2019,8,16.2
10/07/2019,8.6,18.4
11/07/2019,5.2,19.5
12/07/2019,5.2,18.1
13/07/2019,6.7,15.5
14/07/2019,7.5,12.4
15/07/2019,7.2,15.2
16/07/2019,7,14.8
17/07/2019,8,18
18/07/2019,7.1,19.5
19/07/2019,7.9,23.8
20/07/2019,12.2,25.1
21/07/2019,12.5,25.9
22/07/2019,13.4,27
23/07/2019,11.4,25.4
24/07/2019,11.5,26.4
25/07/2019,17.5,27.3
26/07/2019,10.1,26.8
27/07/2019,8.7,17.8
28/07/2019,6.3,13.9
29/07/2019,3.9,13
30/07/2019,1.8,18.7
31/07/2019,4.5,19.3
01/08/2019,6.3,13.5
02/08/2019,1.6,14.2
03/08/2019,-0.9,17.5
04/08/2019,-0.5,15.7
05/08/2019,1.2,12.1
06/08/2019,5.6,10.6
07/08/2019,6.2,11.1
08/08/2019,6.9,14.5
09/08/2019,7.8,14.3
10/08/2019,9.5,18.3
11/08/2019,12.4,17.8
12/08/2019,11.6,17.4
13/08/2019,9.7,16.2
14/08/2019,11.4,16.9
15/08/2019,9.4,16.3
16/08/2019,9.5,17.7
17/08/2019,12.6,16.4
18/08/2019,11.5,13.9
19/08/2019,9.6,18.3
20/08/2019,4.4,16.9
21/08/2019,4.1,16.9
22/08/2019,5.7,14.6
23/08/2019,4.3,14
24/08/2019,5.7,12.8
25/08/2019,7.9,17.6
26/08/2019,9.9,22.6
27/08/2019,8,25
28/08/2019,12.8,22.6
29/08/2019,13.7,18.3
30/08/2019,9.3,20.4
31/08/2019,11.8,18.1
01/09/2019,11.1,16.4
02/09/2019,7.7,14.9
03/09/2019,6.3,15
04/09/2019,-0.6,9.7
05/09/2019,6.3,12.3
06/09/2019,3.1,13.1
07/09/2019,-1.4,12.2
08/09/2019,4.3,15.7
09/09/2019,3.3,15.7
10/09/2019,11.8,16.2
11/09/2019,8.7,12.9
12/09/2019,3.6,11.7
13/09/2019,0.1,11.1
14/09/2019,-0.9,7.7
15/09/2019,-2.4,6.5
16/09/2019,1.3,5.9
17/09/2019,-2.3,4.4
18/09/2019,-3.1,5.6
19/09/2019,-0.6,6.7
20/09/2019,-3.6,6.3
21/09/2019,-4.2,6.1
22/09/2019,-4.7,6.7
23/09/2019,-8,6.5
24/09/2019,-3.6,8.9
25/09/2019,6.4,12.7
26/09/2019,5.4,12.8
27/09/2019,-0.7,6.6
28/09/2019,0.1,4.3
29/09/2019,-0.9,1.9
30/09/2019,1.2,3.6
01/10/2019,-2,3.1
02/10/2019,-5.5,2.2
03/10/2019,-3.8,2.3
04/10/2019,-5.4,4.4
05/10/2019,-0.4,4.4
06/10/2019,-1.6,3.7
07/10/2019,-1.7,1.8
08/10/2019,-2.9,2.4
09/10/2019,-4.5,2.6
10/10/2019,-6,-0.6
11/10/2019,-3.3,-0.6
12/10/2019,-4.8,-0.2
13/10/2019,-9.7,0.1
14/10/2019,-7.3,-0.8
15/10/2019,-13.2,-3.9
16/10/2019,-12.6,-3.8
17/10/2019,-3.8,-0.3
18/10/2019,-10.4,-2.6
19/10/2019,-19.3,-4.7
20/10/2019,-12.8,-2.4
21/10/2019,-10.1,0.3
22/10/2019,-4.6,-0.1
23/10/2019,-10.1,-1.6
24/10/2019,-4.1,-2.6
25/10/2019,-9.9,-1.2
26/10/2019,-15.4,-9.6
27/10/2019,-23.9,-9.6
28/10/2019,-20.3,-8.4
29/10/2019,-22,-10.6
30/10/2019,-11.1,-9
31/10/2019,-20.2,-9.3
01/11/2019,-18.9,-9.4
02/11/2019,-25.3,-15
03/11/2019,-25,-16.8
04/11/2019,-26.2,-4.7
05/11/2019,-9.1,-5.7
06/11/2019,-11.8,-8.2
07/11/2019,-20.3,-11.3
08/11/2019,-29.5,-19.9
09/11/2019,-30.1,-19.7
10/11/2019,-32.5,-16.1
11/11/2019,-18.3,-9.6
12/11/2019,-9.7,-3.2
13/11/2019,-11.5,-1.6
14/11/2019,-15.7,-4
15/11/2019,-18.4,-10.5
16/11/2019,-16.6,-8.4
17/11/2019,-11.6,-7.3
18/11/2019,-7.9,-0.5
19/11/2019,-0.9,0.1
20/11/2019,-7.2,0
21/11/2019,-19.5,-7.2
22/11/2019,-9.3,0.5
23/11/2019,-4,-0.3
24/11/2019,-10.7,-1.9
25/11/2019,-15.2,-4.3
26/11/2019,-22.9,-11.6
27/11/2019,-23.6,-13
28/11/2019,-13,-5.8
29/11/2019,-12.4,-5.5
30/11/2019,-10.8,-1.9
01/12/2019,-7.1,-2.1
02/12/2019,-9,-4.3
03/12/2019,-6.7,4.4
04/12/2019,-7.4,3.4
05/12/2019,-20.3,-6.1
06/12/2019,-20.3,-9.7
07/12/2019,-12.8,-6.7
08/12/2019,-28.3,-12.8
09/12/2019,-27.2,-13.8
10/12/2019,-23.5,-2.6
11/12/2019,-8.3,-0.9
12/12/2019,-1.6,0
13/12/2019,-3.7,-0.8
14/12/2019,-2.8,-1
15/12/2019,-5.3,-1.9
16/12/2019,-7.5,-4.3
17/12/2019,-20.1,-6.9
18/12/2019,-22.2,-5.8
19/12/2019,-23.4,-12.5
20/12/2019,-13.7,-8.1
21/12/2019,-8.1,-6.3
22/12/2019,-6.7,-4.4
23/12/2019,-9.7,-4.6
24/12/2019,-11.2,-2.2
25/12/2019,-15.3,-4.2
26/12/2019,-17.7,-12
27/12/2019,-20,-8.9
28/12/2019,-9.8,0.3
29/12/2019,-6.8,-3.2
30/12/2019,-13.1,-5.5
31/12/2019,-13.6,-5.3
01/01/2020,-10,2.1
02/01/2020,-6.4,3.1
03/01/2020,-18.6,-2.7
04/01/2020,-14,-7.8
05/01/2020,-15.6,-7.5
06/01/2020,-13.3,-1.7
07/01/2020,-5.3,0.1
08/01/2020,-5.4,-0.2
09/01/2020,-10.7,-1.9
10/01/2020,-10.8,-3.2
11/01/2020,-13.8,-3.3
12/01/2020,-19.4,-7.6
13/01/2020,-17.9,-2.9
14/01/2020,-19.8,-6.6
15/01/2020,-11.5,-5.9
16/01/2020,-18.4,-6.6
17/01/2020,-17,-9.5
18/01/2020,-14.1,-8.4
19/01/2020,-15.1,1.3
20/01/2020,-9.4,-0.6
21/01/2020,-14.2,-2.9
22/01/2020,-17.6,-6.2
23/01/2020,-21.6,-3.9
24/01/2020,-26.9,-15.9
25/01/2020,-33.2,-17.6
26/01/2020,-36.1,-23.4
27/01/2020,-23.4,-13.7
28/01/2020,-13.9,-11.6
29/01/2020,-11.9,-8.9
30/01/2020,-10.9,-8.9
31/01/2020,-12.6,-9.6
01/02/2020,-19.9,-9.1
02/02/2020,-20.2,-5.8
03/02/2020,-21.3,-9.4
04/02/2020,-15.6,-8.4
05/02/2020,-19.5,-6.6
06/02/2020,-19.7,0.7
07/02/2020,-11,1.4
08/02/2020,-14.4,-6.6
09/02/2020,-6.6,-0.6
10/02/2020,-6.8,-0.4
11/02/2020,-15.5,-4.9
12/02/2020,-24.4,-14.5
13/02/2020,-30,-19.5
14/02/2020,-29.8,-15.1
15/02/2020,-15.1,-2.4
16/02/2020,-10.5,-1.8
17/02/2020,-18.7,-6.1
18/02/2020,-18.1,-5.7
19/02/2020,-24.7,-6.1
20/02/2020,-6.4,-0.4
21/02/2020,-2,1.1
22/02/2020,-18.7,-1.7
23/02/2020,-15.3,-1.1
24/02/2020,-26.6,-9.3
25/02/2020,-23.8,-8.8
26/02/2020,-18.6,-4.6
27/02/2020,-22.1,-7.2
28/02/2020,-16.3,-9.5
29/02/2020,-17.8,-6.7
01/03/2020,-29.1,-8.1
02/03/2020,-19.7,-5.5
03/03/2020,-29.1,-16.3
04/03/2020,-27,-7.8
05/03/2020,-17.7,0.3
06/03/2020,-12,0.8
07/03/2020,-9.1,-0.7
08/03/2020,-0.9,3.9
09/03/2020,-10.9,2.5
10/03/2020,-12.7,-6.3
11/03/2020,-8.1,-2.3
12/03/2020,-17.1,-6.4
13/03/2020,-20,-6.3
14/03/2020,-8.2,-0.3
15/03/2020,-10.1,-1.5
16/03/2020,-6.8,-1.7
17/03/2020,-7,2.6
18/03/2020,-15.4,-5.2
19/03/2020,-19,-4.1
20/03/2020,-25,-2.5
21/03/2020,-5.8,-1.8
22/03/2020,-3,4
23/03/2020,-1,5.1
24/03/2020,-1.7,4
25/03/2020,-6,4.3
26/03/2020,-2.8,4
27/03/2020,-8.6,-0.3
28/03/2020,-12,-5.3
29/03/2020,-16.7,-3.9
30/03/2020,-9.7,1.5
31/03/2020,-11.1,-1.6
01/04/2020,-16.7,-5.2
02/04/2020,-11.2,-4.9
03/04/2020,-25.5,-4.1
04/04/2020,-19.6,-2.9
05/04/2020,-21.5,-2
06/04/2020,-2.6,5.4
07/04/2020,-2.4,5.9
08/04/2020,-7.3,0.5
09/04/2020,-11.3,-0.9
10/04/2020,-11.3,0.6
11/04/2020,-10.9,-2.5
12/04/2020,-4.6,0.1
13/04/2020,-3.8,1.2
14/04/2020,-14.6,3
15/04/2020,-5.3,2
16/04/2020,-13,2
17/04/2020,-4.6,4
18/04/2020,0.6,7.7
19/04/2020,1.9,4.9
20/04/2020,1,4.3
21/04/2020,-2.2,4.1
22/04/2020,-7.2,3.8
23/04/2020,-7.3,0.5
24/04/2020,-3.5,0.9
25/04/2020,-3.1,1
26/04/2020,-6.9,-0.3
27/04/2020,-5.7,-1.1
28/04/2020,-6.6,-0.2
29/04/2020,-13.2,1.8
30/04/2020,-3.6,4.4
01/05/2020,-5.4,4.5
02/05/2020,0,2.5
03/05/2020,0,4.9
04/05/2020,-4,4.8
05/05/2020,0.4,4.5
06/05/2020,-0.2,3
07/05/2020,-4.7,2.9
08/05/2020,-8,1.9
09/05/2020,-10.2,0.8
10/05/2020,-6.3,2.4
11/05/2020,-5.8,2.8
12/05/2020,-8.8,3.7
13/05/2020,-9.3,1.9
14/05/2020,-1.8,3.4
15/05/2020,-2,5.2
16/05/2020,-4.4,3.5
17/05/2020,-4.6,3.6
18/05/2020,-1.4,3.6
19/05/2020,-4.2,5.4
20/05/2020,-5.3,6.3
21/05/2020,-2.3,10.9
22/05/2020,2.7,12.8
23/05/2020,4.3,13.5
24/05/2020,0,13.6
25/05/2020,-0.1,16
26/05/2020,3.2,12.3
27/05/2020,1.3,10.3
28/05/2020,2.8,8.1
29/05/2020,0.8,12.1
30/05/2020,4.8,16.8
31/05/2020,4.9,23.1
01/06/2020,6.7,19.6
02/06/2020,4.5,12.4
03/06/2020,5.7,14.5
04/06/2020,6.3,16.5
05/06/2020,4.9,15
06/06/2020,8.1,12.7
07/06/2020,7.3,16.8
08/06/2020,4.9,13.2
09/06/2020,3.2,16.8
10/06/2020,3.9,16.4
11/06/2020,3.1,18.4
12/06/2020,6.6,27
13/06/2020,10.9,24.4
14/06/2020,9.6,20.7
15/06/2020,2.9,18.3
16/06/2020,6.6,24.8
17/06/2020,11.4,24.8
18/06/2020,3.3,15.8
19/06/2020,4.2,21.6
20/06/2020,10.6,27.4
21/06/2020,9,26.8
22/06/2020,10.7,25.1
23/06/2020,11.9,20
24/06/2020,10.8,23.5
25/06/2020,9.3,17.3
26/06/2020,6,16.5
27/06/2020,6.2,21.3
28/06/2020,7.2,22.3
29/06/2020,3.2,16.9
30/06/2020,4.4,7.8
01/07/2020,5.1,13.3
02/07/2020,1.4,15.2
03/07/2020,6.9,12.1
04/07/2020,5.1,10
05/07/2020,5.8,18.4
06/07/2020,8,15.3
07/07/2020,5.3,16.3
08/07/2020,6.6,18.3
09/07/2020,7,13.4
10/07/2020,5.8,17
11/07/2020,9.1,17.4
12/07/2020,9.2,18.9
13/07/2020,8.3,18.8
14/07/2020,7.9,18.7
15/07/2020,7.2,21.5
16/07/2020,10.6,23.7
17/07/2020,13.9,20.8
18/07/2020,7.9,20.3
19/07/2020,13.3,20.2
20/07/2020,11.5,20.9
21/07/2020,9,15.1
22/07/2020,8.2,10.2
23/07/2020,9.7,17.5
24/07/2020,10.2,15.7
25/07/2020,11.9,17.4
26/07/2020,9.4,20.5
27/07/2020,12.4,21.8
28/07/2020,13.8,22.3
29/07/2020,11.1,20.2
30/07/2020,6.1,20.1
31/07/2020,8.7,18.6
01/08/2020,7.4,16.4
02/08/2020,3.1,20
03/08/2020,6.3,20.4
04/08/2020,10.2,19
05/08/2020,6.5,21.6
06/08/2020,12.5,21.2
07/08/2020,6.3,24.8
08/08/2020,12,20.6
09/08/2020,8.2,14.5
10/08/2020,8.5,18.6
11/08/2020,10.2,20.1
12/08/2020,8.9,15.9
13/08/2020,10.4,17.7
14/08/2020,9.1,18.5
15/08/2020,3.8,12.2
16/08/2020,4.8,12.1
17/08/2020,6.5,14.8
18/08/2020,2.9,18.4
19/08/2020,3.7,14.3
20/08/2020,8.4,16.8
21/08/2020,13.6,17.9
22/08/2020,13.6,18.7
23/08/2020,8.6,13.7
24/08/2020,5.7,14.2
25/08/2020,2.7,12.4
26/08/2020,4.1,12.1
27/08/2020,-0.7,12.3
28/08/2020,2.3,13.6
29/08/2020,4.9,13.6
30/08/2020,-1.8,11.5
31/08/2020,3.9,13
01/09/2020,5.8,15.9
02/09/2020,5.8,17.2
03/09/2020,9.8,14.2
04/09/2020,10.6,15.1
05/09/2020,7.4,12.7
06/09/2020,2.8,15.1
07/09/2020,6.5,10.8
08/09/2020,3.3,14.2
09/09/2020,-1.5,14.2
10/09/2020,1.4,11.8
11/09/2020,3.4,9.6
12/09/2020,-1.2,11.9
13/09/2020,1.7,11.3
14/09/2020,2.2,11.4
15/09/2020,0.4,7
16/09/2020,-2.2,8.5
17/09/2020,2.8,10.3
18/09/2020,1.4,8.2
19/09/2020,0,10.6
20/09/2020,1.2,10.9
21/09/2020,2.8,8.5
22/09/2020,-1.1,7.8
23/09/2020,0.6,7.9
24/09/2020,1.3,10.9
25/09/2020,-1.7,7.7
26/09/2020,-6.8,6
27/09/2020,-0.2,8.8
28/09/2020,8.4,10.3
29/09/2020,6.1,9.9
30/09/2020,7.5,13.9
01/10/2020,6.2,10.9
02/10/2020,6.9,9
03/10/2020,4,7.1
04/10/2020,3.2,4.7
05/10/2020,2.9,6.3
06/10/2020,5.6,9.1
07/10/2020,8.8,11.9
08/10/2020,6.3,10.3
09/10/2020,4.6,8.9
10/10/2020,1.6,8.3
11/10/2020,-1.5,5.8
12/10/2020,-1.6,3.9
13/10/2020,-1.6,4.6
14/10/2020,-1.2,3.8
15/10/2020,-1.6,4.4
16/10/2020,-4.1,1.8
17/10/2020,-4.9,-2.4
18/10/2020,-6.4,-1.4
19/10/2020,-10,-1.6
20/10/2020,-6,-2.6
21/10/2020,-7.5,-2.7
22/10/2020,-3.9,-1.6
23/10/2020,-2.3,1.4
24/10/2020,-2.7,0
25/10/2020,-3.8,0.5
26/10/2020,-4.7,-0.6
27/10/2020,-10.8,-2.2
28/10/2020,-11.5,-4.8
29/10/2020,-16.4,-6.1
30/10/2020,-21.6,-1.8
31/10/2020,-6,2.7
01/11/2020,0.3,4.1
02/11/2020,-1.2,5.2
03/11/2020,-6.3,2.3
04/11/2020,-4.3,3
05/11/2020,-0.8,4.8
06/11/2020,-1,2.5
07/11/2020,-3.8,-0.5
08/11/2020,-2.4,1.9
09/11/2020,-8.4,-2.1
10/11/2020,-10.6,-4.2
11/11/2020,-7.2,0.2
12/11/2020,-3.7,0.1
13/11/2020,-3.6,2.3
14/11/2020,1.9,3.2
15/11/2020,1.6,4
16/11/2020,2.1,4.8
17/11/2020,0.6,4.6
18/11/2020,-7.3,1.2
19/11/2020,-8.8,0.3
20/11/2020,-10.8,-1.4
21/11/2020,-3.7,-1.5
22/11/2020,-5.4,-0.8
23/11/2020,-19.5,-3.9
24/11/2020,-18.6,-4.4
25/11/2020,-17.8,-3.6
26/11/2020,-20.4,-8.6
27/11/2020,-16.5,-5.4
28/11/2020,-8.8,-2.4
29/11/2020,-7.7,-3.5
30/11/2020,-8.4,-2.6
01/12/2020,-11.7,-4.6
02/12/2020,-5.5,0.9
03/12/2020,-2.2,0.8
04/12/2020,-2.9,-1.2
05/12/2020,-18.4,-2
06/12/2020,-13.3,-5.1
07/12/2020,-14.7,-1.5
08/12/2020,-2.3,-0.5
09/12/2020,-5.4,-0.8
10/12/2020,-3.6,-0.5
11/12/2020,-7,-1.4
12/12/2020,-10,-5.5
13/12/2020,-7.8,-4.5
14/12/2020,-4.7,-2.6
15/12/2020,-6.4,-3.3
16/12/2020,-19.4,-5.8
17/12/2020,-18.6,-9.3
18/12/2020,-13,-6.2
19/12/2020,-6.2,-2.6
20/12/2020,-12.3,-1.6
21/12/2020,-15.6,-6.5
22/12/2020,-11.5,-0.8
23/12/2020,-5.7,-1
24/12/2020,-19.4,-5.6
25/12/2020,-20,-13.1
26/12/2020,-20.8,-13.8
27/12/2020,-13.8,-2.9
28/12/2020,-5.4,-3.6
29/12/2020,-5.3,-3.6
30/12/2020,-6.6,-3.2
31/12/2020,-8,-3.1
01/01/2021,-8,-6.4
02/01/2021,-23.2,-6.7
03/01/2021,-21.9,-18.2
04/01/2021,-19.4,-16.2
05/01/2021,-16.8,-8.8
06/01/2021,-26.1,-8.9
07/01/2021,-24,-9.1
08/01/2021,-12.9,-9.9
09/01/2021,-15.4,-9.9
10/01/2021,-19.3,-12.9
11/01/2021,-22.5,-12.6
12/01/2021,-33.4,-21.8
13/01/2021,-28.3,-20.4
14/01/2021,-20.4,-1.7
15/01/2021,-10.2,-1.3
16/01/2021,-19,-7.2
17/01/2021,-25.7,-18.3
18/01/2021,-26.6,-14.5
19/01/2021,-20.2,-12.1
20/01/2021,-22.5,-17.5
21/01/2021,-18.6,-14.8
22/01/2021,-17.7,-14.6
23/01/2021,-17.8,-16.4
24/01/2021,-30.7,-15.4
25/01/2021,-30.5,-11.4
26/01/2021,-16.9,-8.5
27/01/2021,-12.3,-8.4
28/01/2021,-18.3,-11.7
29/01/2021,-19,-8
30/01/2021,-12.6,-6.5
31/01/2021,-23.4,-8.7
01/02/2021,-22.5,-9.8
02/02/2021,-22.7,-12.4
03/02/2021,-14.9,-4.8
04/02/2021,-9.8,-4.5
05/02/2021,-11.6,-5.3
06/02/2021,-16.6,-6.5
